form_diff,goal_diff_diff,scored_diff,conceded_diff,result
-0.0666666666666666,0.3999999999999999,1.1999999999999995,0.7999999999999999,home_win
0.0,-0.1999999999999999,0.3999999999999999,0.6000000000000001,away_win
0.1999999999999999,0.1999999999999999,0.0,-0.2000000000000001,away_win
-0.4,-6.0,-4.4,1.6,away_win
-0.2666666666666666,-2.0,-1.7999999999999998,0.1999999999999997,home_win
-0.4666666666666667,-9.0,-2.8000000000000003,6.199999999999999,away_win
-0.4666666666666667,-5.199999999999999,-1.6,3.6,away_win
0.2,4.4,3.0,-1.4000000000000004,away_win
0.4,4.4,2.8000000000000003,-1.6,home_win
0.2,1.8,0.8,-1.0,home_win
0.0,0.1999999999999999,1.0,0.8,home_win
-0.3999999999999999,-1.6,-0.8,0.8,draw
-0.2,-0.8,-0.4000000000000001,0.4000000000000001,home_win
0.2,0.8,0.4000000000000001,-0.4000000000000001,home_win
0.6,2.8,1.4,-1.4,home_win
-0.2,-4.6,-0.4,4.199999999999999,draw
-0.4,-6.4,-4.4,2.0,away_win
-0.8,-3.6,-1.6,2.0,home_win
-0.5333333333333334,-2.8,-1.4,1.4,home_win
-0.1333333333333333,-0.6000000000000001,-1.6,-1.0,draw
-0.8,-4.0,-2.2,1.8000000000000005,away_win
0.6,7.2,5.0,-2.2,home_win
0.4666666666666666,3.2,1.0,-2.2,home_win
0.6666666666666666,2.6,1.0000000000000002,-1.6,home_win
-0.2,-0.8,-1.2000000000000002,-0.3999999999999999,draw
-0.1333333333333333,0.0,-0.1999999999999999,-0.1999999999999999,away_win
-0.2,0.0,-0.1999999999999997,-0.1999999999999999,home_win
0.0666666666666666,0.3999999999999999,0.1999999999999999,-0.1999999999999999,away_win
0.2666666666666666,1.0,0.0,-1.0,draw
