form_diff,goal_diff_diff,scored_diff,conceded_diff,elo_diff,neutral,year,result,tournament_type_continental_qualifier,tournament_type_friendly,tournament_type_nations_league,tournament_type_other,tournament_type_regional,tournament_type_world_cup,tournament_type_world_cup_qualifier
-0.13333333333333341,0.40000000000000013,0.40000000000000013,0.0,-16.273846495894077,1,2000,home_win,0,0,0,0,1,0,0
0.13333333333333336,0.4,0.5999999999999999,0.19999999999999996,34.26485701249908,1,2000,home_win,0,0,0,0,1,0,0
-0.19999999999999996,-0.6000000000000001,-0.40000000000000013,0.19999999999999996,-45.159326111932614,0,2000,away_win,0,1,0,0,0,0,0
-0.2666666666666666,-2.4,-2.6,-0.20000000000000007,2.3287567986283193,0,2000,draw,0,1,0,0,0,0,0
0.2666666666666667,0.8,-0.6000000000000001,-1.4000000000000001,14.44849607888682,0,2000,home_win,0,1,0,0,0,0,0
-0.2666666666666666,-0.9999999999999999,-0.8,0.19999999999999996,-26.895342586936522,0,2000,away_win,0,0,0,0,1,0,0
0.20000000000000007,0.6000000000000001,0.6000000000000001,0.0,14.310180270749925,1,2000,home_win,0,0,0,0,1,0,0
0.0,-1.2,-1.2000000000000002,0.0,-1.0358951104233256,0,2000,away_win,0,1,0,0,0,0,0
-0.4,-2.4,-0.8,1.6,-47.352178864849975,0,2000,draw,0,1,0,0,0,0,0
-0.1333333333333333,0.0,-0.40000000000000013,-0.4,-16.39010187587428,0,2000,home_win,0,1,0,0,0,0,0
-0.1333333333333333,-1.0,-0.20000000000000018,0.8,10.35411240684607,0,2000,home_win,0,0,0,0,0,0,1
-0.33333333333333337,-0.9999999999999999,-0.40000000000000013,0.6,-36.54309269572741,0,2000,home_win,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,25.56532059590154,1,2000,draw,0,1,0,0,0,0,0
-0.7333333333333334,-1.4,-1.0,0.4,-41.77666053478811,0,2000,away_win,0,0,0,0,0,0,1
0.4666666666666666,1.6,0.6000000000000001,-0.9999999999999999,47.95260580106833,0,2000,home_win,0,0,0,1,0,0,0
0.19999999999999996,0.9999999999999999,0.6000000000000001,-0.4,28.826185166713685,0,2000,home_win,0,1,0,0,0,0,0
-0.2666666666666666,-1.8000000000000003,-0.9999999999999998,0.7999999999999999,-26.956117712122705,0,2000,away_win,0,0,0,0,0,0,1
-0.4,-1.0,0.0,1.0,-39.84501521709103,0,2000,draw,0,1,0,0,0,0,0
-0.2,-1.6,-0.39999999999999997,1.2,-26.452142471405296,0,2000,draw,0,1,0,0,0,0,0
-0.5333333333333333,-3.8000000000000003,-2.8,1.0,-41.068673032044444,1,2000,away_win,0,0,0,1,0,0,0
-0.20000000000000007,-0.7999999999999999,-1.2,-0.4,-1.6524831650751821,0,2000,away_win,0,0,0,1,0,0,0
0.19999999999999996,0.9999999999999999,1.0000000000000002,0.0,47.17061367069459,0,2000,home_win,0,1,0,0,0,0,0
-0.6000000000000001,-1.4,-0.19999999999999996,1.2,-37.56135474056441,0,2000,draw,0,1,0,0,0,0,0
0.06666666666666665,0.0,-0.8000000000000003,-0.8,29.678669900847808,0,2000,draw,0,1,0,0,0,0,0
-0.46666666666666673,-0.19999999999999996,0.40000000000000013,0.5999999999999999,-34.93702218635485,1,2000,home_win,0,0,0,1,0,0,0
-0.06666666666666665,-0.19999999999999996,0.8000000000000003,1.0,-25.524397438901133,1,2000,away_win,0,1,0,0,0,0,0
0.06666666666666676,0.40000000000000013,0.20000000000000018,-0.19999999999999996,-1.5758817771379654,0,2000,home_win,0,1,0,0,0,0,0
-0.06666666666666665,-1.4,-0.6000000000000001,0.8,16.32941178764281,0,2000,away_win,0,1,0,0,0,0,0
0.1333333333333333,-0.4,0.5999999999999999,1.0,10.773535693979056,0,2000,away_win,0,0,0,0,0,0,1
0.8,1.6,0.7999999999999999,-0.8,59.38332609610302,0,2000,draw,0,0,0,0,0,0,1
-0.26666666666666666,0.0,0.0,0.0,-38.895055249865436,1,2000,home_win,0,0,0,1,0,0,0
0.1333333333333333,1.2,1.0,-0.20000000000000007,30.475782382434545,0,2000,draw,0,0,0,1,0,0,0
-0.39999999999999997,-1.0,-0.19999999999999996,0.8,-54.9632153385362,0,2000,draw,0,0,0,0,1,0,0
0.1333333333333333,0.0,-0.8,-0.8,18.463841402334083,0,2000,home_win,0,0,0,0,0,0,0
0.26666666666666666,0.4,0.8,0.3999999999999999,28.474166860506784,0,2000,home_win,0,1,0,0,0,0,0
-0.1333333333333333,-0.6,-0.7999999999999998,-0.19999999999999996,8.440992672341054,0,2000,home_win,0,0,0,1,0,0,0
0.1333333333333333,1.4,1.4,0.0,8.38854543294633,1,2000,draw,0,0,0,0,0,0,0
0.06666666666666665,0.6,0.0,-0.6000000000000001,8.826040675798822,1,2000,away_win,0,0,0,0,0,0,0
0.0,0.39999999999999997,0.8,0.3999999999999999,9.45839751943231,0,2000,away_win,0,0,0,0,0,0,0
-0.06666666666666671,1.0,1.0,0.0,-1.3861864641976354,1,2000,away_win,0,0,0,1,0,0,0
-0.1333333333333333,0.0,0.19999999999999996,0.20000000000000007,-18.025509110272424,0,2000,home_win,0,1,0,0,0,0,0
0.19999999999999996,-0.19999999999999996,0.19999999999999973,0.3999999999999999,18.160771742100906,0,2000,home_win,0,1,0,0,0,0,0
0.4666666666666666,2.2,1.2000000000000002,-0.9999999999999999,37.44061793042715,0,2000,draw,0,0,0,0,0,0,1
-0.4666666666666667,-1.6,-0.7999999999999998,0.8,-55.929929309965246,1,2000,away_win,0,0,0,0,0,0,0
-0.1333333333333333,0.2,0.19999999999999996,0.0,0.20998805353087846,0,2000,home_win,0,1,0,0,0,0,0
-0.06666666666666665,-0.9999999999999999,-1.4,-0.3999999999999999,-0.6649189041936552,1,2000,home_win,0,0,0,0,0,0,0
-0.26666666666666666,-2.0,-1.0,1.0,-29.758258173345894,0,2000,away_win,0,0,0,0,0,0,1
-0.06666666666666671,-0.6,-0.19999999999999996,0.40000000000000013,17.237345117276163,0,2000,draw,0,0,0,0,0,0,1
-0.19999999999999996,-0.6,-0.6000000000000001,0.0,-16.816044458740407,1,2000,away_win,0,0,0,0,0,0,0
0.06666666666666665,0.8,-0.3999999999999999,-1.2000000000000002,9.846440175165071,0,2000,home_win,0,0,0,0,0,0,1
-0.19999999999999996,-1.2,-1.0,0.19999999999999996,-11.153377179465906,0,2000,draw,0,0,0,0,0,0,1
0.2666666666666667,1.4,1.2,-0.19999999999999996,40.07222990176365,0,2000,home_win,0,0,0,1,0,0,0
0.06666666666666665,-0.19999999999999996,0.0,0.20000000000000007,-1.7366154882081446,1,2000,away_win,0,0,0,0,0,0,0
0.0,0.6,1.5999999999999999,0.9999999999999999,-7.6746488651158415,1,2000,away_win,0,0,0,0,0,0,0
0.2666666666666667,1.0,0.9999999999999999,0.0,65.24966820803502,0,2000,home_win,0,0,0,0,1,0,0
0.19999999999999996,0.4,0.3999999999999999,0.0,29.70695419925778,1,2000,home_win,0,0,0,0,0,0,0
0.19999999999999996,0.39999999999999997,0.40000000000000013,0.0,26.776347651175456,1,2000,away_win,0,0,0,0,0,0,0
0.2666666666666667,-0.3999999999999999,-0.8,-0.3999999999999999,28.445799513477823,1,2000,home_win,0,0,0,0,0,0,0
-0.33333333333333337,-2.0,-1.4,0.6000000000000001,-26.90185749009879,1,2000,away_win,0,0,0,0,0,0,0
0.0,-0.6000000000000001,-0.9999999999999998,-0.4,-18.768581303903602,0,2000,home_win,0,0,0,0,0,0,0
-0.13333333333333336,-0.8,-1.7999999999999998,-1.0,1.472237383849233,1,2000,home_win,0,0,0,1,0,0,0
0.0,0.2,-0.6000000000000001,-0.7999999999999999,-9.097732673732025,0,2000,home_win,0,1,0,0,0,0,0
-0.06666666666666665,0.0,0.0,0.0,13.58940812666333,1,2000,away_win,0,0,0,0,0,0,0
-0.1333333333333333,0.6000000000000001,1.5999999999999999,1.0,-19.185691834376485,1,2000,draw,0,0,0,0,0,0,0
-0.2,-1.2,-0.4,0.8,-19.36553497307932,0,2000,away_win,0,1,0,0,0,0,0
0.1333333333333333,-2.2,-1.0,1.2,8.27900748409138,1,2000,away_win,0,0,0,1,0,0,0
0.33333333333333337,1.0,0.20000000000000018,-0.7999999999999999,25.184713664498986,1,2000,home_win,0,0,0,0,0,0,0
0.33333333333333326,5.0,3.2,-1.8,40.078306887547114,1,2000,home_win,0,0,0,1,0,0,0
-0.39999999999999997,-1.8,-0.9999999999999999,0.7999999999999999,-38.251918184475926,0,2000,away_win,0,1,0,0,0,0,0
-0.4666666666666667,-6.2,-6.0,0.19999999999999996,-37.821222718483796,0,2000,home_win,0,1,0,0,0,0,0
0.6,1.6,1.0,-0.5999999999999999,24.994370328621926,0,2000,home_win,0,0,0,0,0,0,0
-0.19999999999999996,0.2,-1.4000000000000001,-1.5999999999999999,-17.006906332271,1,2000,home_win,0,0,0,1,0,0,0
0.0,-0.9999999999999999,-1.1999999999999997,-0.19999999999999996,-15.491132554371688,1,2000,away_win,0,0,0,0,0,0,0
0.20000000000000007,4.0,3.8000000000000003,-0.2,27.566822259966102,1,2000,home_win,0,0,0,1,0,0,0
-0.19999999999999996,-0.3999999999999999,0.3999999999999999,0.7999999999999999,16.157368199219263,1,2000,home_win,0,0,0,0,0,0,0
0.0,-0.20000000000000018,0.5999999999999999,0.8,10.15066975895138,0,2000,draw,0,1,0,0,0,0,0
-0.26666666666666666,-0.6,-1.2000000000000002,-0.6000000000000001,-26.2432621874475,1,2000,away_win,0,0,0,1,0,0,0
0.2,-0.19999999999999996,0.39999999999999997,0.6000000000000001,11.663105010260324,0,2000,home_win,0,0,0,0,0,0,1
-0.1333333333333333,0.0,0.19999999999999996,0.20000000000000007,11.747856438364124,0,2000,draw,0,1,0,0,0,0,0
-0.26666666666666666,-1.0,0.6000000000000001,1.6,-33.59644012011995,0,2000,home_win,0,0,0,0,0,0,1
-0.06666666666666665,0.0,0.40000000000000013,0.40000000000000013,0.8410406997074915,0,2000,home_win,0,0,0,0,0,0,1
0.19999999999999996,1.4,1.6,0.20000000000000007,26.65146120890472,0,2000,draw,0,0,0,0,0,0,0
-0.3333333333333333,-1.0,-0.7999999999999999,0.19999999999999996,-19.16925487486401,0,2000,home_win,1,0,0,0,0,0,0
-0.06666666666666671,0.6000000000000001,-0.19999999999999996,-0.8000000000000003,-14.810739438656128,0,2000,home_win,0,1,0,0,0,0,0
0.5333333333333334,2.4,1.0,-1.4,21.190146417691494,1,2000,away_win,0,1,0,0,0,0,0
-0.26666666666666666,0.0,-0.19999999999999996,-0.20000000000000018,-34.57567716614426,0,2000,draw,1,0,0,0,0,0,0
0.3333333333333333,0.6000000000000001,1.4000000000000001,0.7999999999999998,9.129946590173859,0,2000,home_win,1,0,0,0,0,0,0
-0.06666666666666665,-0.19999999999999996,0.6000000000000001,0.7999999999999999,33.382966641745725,1,2000,home_win,0,0,0,0,0,0,0
-0.2,-1.8000000000000003,-0.4,1.4000000000000001,-47.281188104938565,0,2000,draw,0,1,0,0,0,0,0
0.06666666666666671,0.4,-0.4,-0.7999999999999999,-4.311049322534473,0,2000,home_win,1,0,0,0,0,0,0
0.2666666666666667,0.7999999999999999,0.8,0.0,29.924687402609152,0,2000,home_win,0,1,0,0,0,0,0
0.0,-1.0,0.0,1.0000000000000002,-25.72458817436882,0,2000,home_win,1,0,0,0,0,0,0
0.2,2.4,1.2,-1.2000000000000002,15.703260711441317,1,2000,home_win,0,1,0,0,0,0,0
0.1333333333333333,0.4,0.6,0.19999999999999996,-1.6833575247292174,0,2000,home_win,0,1,0,0,0,0,0
-0.33333333333333337,-2.4,-1.0,1.4,-63.105459543966845,0,2000,home_win,0,1,0,0,0,0,0
0.06666666666666665,1.2,0.6000000000000001,-0.5999999999999999,26.28539470184387,0,2000,home_win,0,1,0,0,0,0,0
-0.13333333333333341,-1.0,-0.8000000000000003,0.19999999999999996,-17.037223654577247,0,2000,draw,0,1,0,0,0,0,0
-0.19999999999999998,-1.2,-0.19999999999999996,1.0000000000000002,-9.76359791049481,0,2000,away_win,0,1,0,0,0,0,0
-0.06666666666666665,-1.8000000000000003,-1.1999999999999997,0.6,-2.0995786517719353,1,2000,away_win,0,1,0,0,0,0,0
0.06666666666666665,0.8,0.0,-0.8,41.14462761250411,0,2000,away_win,0,1,0,0,0,0,0
0.2666666666666666,0.9999999999999999,1.6,0.6,23.884748035034818,0,2000,home_win,0,0,0,0,0,0,1
-0.4666666666666666,-1.0,-1.0,0.0,-6.757634006558874,0,2000,home_win,0,0,0,0,0,0,1
0.13333333333333341,0.7999999999999998,0.5999999999999996,-0.19999999999999996,10.598143925143859,0,2000,home_win,0,0,0,0,0,0,1
-0.2666666666666667,0.19999999999999996,0.3999999999999999,0.19999999999999996,-8.670948490952242,0,2000,home_win,0,0,0,0,0,0,1
0.13333333333333336,-0.39999999999999997,-0.3999999999999999,0.0,27.125604911671417,0,2000,home_win,0,0,0,0,0,0,1
-0.06666666666666665,-1.6,-1.2000000000000002,0.4,5.274931135806355,0,2000,home_win,0,0,0,0,0,0,1
-0.4666666666666666,-1.8,-1.4,0.3999999999999999,-44.5757675752011,0,2000,draw,0,0,0,0,0,0,1
0.4,1.6,0.6000000000000001,-1.0,10.046349392687034,0,2000,away_win,0,0,0,0,0,0,1
-0.19999999999999998,-0.4,0.0,0.40000000000000013,4.246461943125723,0,2000,home_win,1,0,0,0,0,0,0
-0.06666666666666665,0.0,0.19999999999999996,0.19999999999999996,-11.24672042067823,0,2000,home_win,1,0,0,0,0,0,0
-0.4,-0.9999999999999999,-0.19999999999999996,0.8,-27.570343143228,0,2000,away_win,1,0,0,0,0,0,0
-0.26666666666666666,0.2,-0.4,-0.6,8.1765470961775,0,2000,home_win,1,0,0,0,0,0,0
0.33333333333333337,0.7999999999999999,0.0,-0.8,68.1237755797481,0,2000,away_win,0,0,0,0,0,0,1
-0.1333333333333333,-1.6,-1.6,0.0,7.081961266298322,0,2000,home_win,0,0,0,0,0,0,1
0.6000000000000001,1.2,-0.19999999999999996,-1.4000000000000001,60.16401239145989,0,2000,away_win,0,0,0,0,0,0,1
0.1333333333333333,0.2,0.20000000000000018,0.0,-4.344330578068366,0,2000,home_win,1,0,0,0,0,0,0
-0.33333333333333337,-1.8,-1.4,0.3999999999999999,-34.83696845845657,0,2000,away_win,0,0,0,0,0,0,1
0.33333333333333337,1.4,0.9999999999999998,-0.4,-5.335036908079701,0,2000,draw,0,0,0,0,0,0,1
0.2,-0.19999999999999996,0.0,0.19999999999999996,32.59188576348538,0,2000,home_win,1,0,0,0,0,0,0
0.0,-0.6,-0.5999999999999999,0.0,-4.374036407997892,0,2000,home_win,1,0,0,0,0,0,0
-0.26666666666666666,-0.8,0.0,0.8,-15.937101889828682,0,2000,home_win,1,0,0,0,0,0,0
-0.2666666666666666,-1.7999999999999998,-0.8000000000000003,1.0,-26.236379220256367,0,2000,away_win,0,0,0,0,0,0,1
-0.39999999999999997,-1.4,-1.2000000000000002,0.19999999999999996,-38.811018041956004,0,2000,home_win,0,0,0,0,0,0,1
0.2666666666666667,1.0,0.0,-0.9999999999999999,35.7137499773869,0,2000,home_win,0,0,0,0,0,0,1
-0.4,-1.5999999999999999,-1.6,0.0,-24.69456151722852,0,2000,home_win,0,0,0,0,0,0,1
-0.26666666666666666,-1.0,-0.6000000000000001,0.3999999999999999,-29.57605792307436,0,2000,away_win,0,0,0,0,0,0,1
0.5333333333333334,3.4,2.4,-1.0,6.236565148157297,0,2000,home_win,0,0,0,0,0,0,1
-0.3333333333333333,-1.8,-0.40000000000000013,1.4000000000000001,-42.954412451033704,0,2000,home_win,0,0,0,0,0,0,1
-0.26666666666666666,-0.8,0.0,0.8,-37.93886403703027,0,2000,home_win,0,0,0,0,0,0,1
-0.13333333333333341,-1.2,-1.0,0.19999999999999996,-54.13562270443731,0,2000,home_win,0,0,0,0,0,0,1
-0.2666666666666666,-0.4,-1.2000000000000002,-0.7999999999999999,-60.73032237014877,0,2000,home_win,0,0,0,0,1,0,0
-0.4666666666666666,-1.8,0.3999999999999999,2.1999999999999997,-61.27267628229606,0,2000,draw,0,0,0,0,0,0,1
-0.33333333333333337,-0.4,-0.19999999999999996,0.19999999999999996,-20.191180514833604,0,2000,home_win,0,0,0,0,0,0,1
-0.2666666666666666,-0.8,0.19999999999999996,1.0,-26.909895114646133,0,2000,draw,0,0,0,0,0,0,1
0.13333333333333336,0.19999999999999996,0.6000000000000001,0.40000000000000013,-1.4639645923364242,0,2000,away_win,0,0,0,0,0,0,1
-0.4666666666666667,-1.7999999999999998,-1.4,0.4,-22.01816621938292,0,2000,home_win,0,0,0,0,0,0,1
0.39999999999999997,0.8,0.5999999999999999,-0.19999999999999996,46.469376675866215,0,2000,draw,0,0,0,0,0,0,1
-0.06666666666666668,-0.19999999999999996,-0.6000000000000001,-0.40000000000000013,-2.8853882321759556,1,2000,away_win,0,1,0,0,0,0,0
-0.26666666666666666,-1.0,-0.4,0.6000000000000001,-36.765915916215135,0,2000,draw,0,0,0,0,0,0,1
-0.2666666666666666,-0.6,-0.20000000000000007,0.39999999999999997,-37.47053583101638,0,2000,away_win,0,1,0,0,0,0,0
-0.4,-2.0,-1.0,1.0,1.8435188882506282,0,2000,away_win,0,0,0,0,1,0,0
0.0,1.4000000000000001,1.2,-0.19999999999999973,24.990183000001025,1,2000,away_win,0,1,0,0,0,0,0
-0.1333333333333333,0.39999999999999997,-0.19999999999999996,-0.6,25.84245588020508,0,2000,home_win,0,1,0,0,0,0,0
0.2,1.6,0.6000000000000001,-1.0,45.055490002570195,0,2000,away_win,0,1,0,0,0,0,0
0.06666666666666671,-0.19999999999999996,-0.19999999999999996,0.0,-4.1448155040420716,1,2000,away_win,0,1,0,0,0,0,0
-0.4,-2.8,-1.2000000000000002,1.5999999999999999,-0.4025513575700188,0,2000,draw,0,1,0,0,0,0,0
-0.2666666666666667,-1.0,-1.2,-0.20000000000000007,-59.87463909258781,0,2000,away_win,0,0,0,0,1,0,0
-0.4666666666666666,-0.8,1.0,1.7999999999999998,2.7185276970089944,0,2000,draw,0,0,0,1,0,0,0
0.13333333333333336,1.0,0.4,-0.6,30.33205808531966,0,2000,home_win,0,1,0,0,0,0,0
-0.06666666666666665,0.0,0.0,0.0,-50.75164440914318,0,2000,home_win,0,0,0,0,0,0,1
0.1333333333333333,0.6,0.40000000000000013,-0.20000000000000007,1.9648405174516483,0,2000,home_win,0,0,0,0,0,0,1
-0.4666666666666667,-2.8000000000000003,-1.4000000000000001,1.4,-42.93336061922173,0,2000,home_win,0,0,0,0,0,0,1
0.06666666666666665,2.0,1.2,-0.8,22.531007645271984,0,2000,home_win,0,0,0,1,0,0,0
0.06666666666666665,0.2,0.6,0.4,-25.37870510881862,0,2000,home_win,0,0,0,0,0,0,1
0.0,1.4,1.1999999999999997,-0.19999999999999996,9.56827908076707,0,2000,home_win,0,0,0,0,0,0,1
0.33333333333333337,1.5999999999999999,1.2000000000000002,-0.3999999999999999,29.02567826683503,0,2000,draw,0,0,0,0,0,0,1
0.0,0.6000000000000001,0.6000000000000001,0.0,9.865800821028415,0,2000,away_win,0,1,0,0,0,0,0
0.06666666666666671,0.4,0.19999999999999996,-0.20000000000000018,-0.4075930470780804,0,2000,away_win,0,1,0,0,0,0,0
0.26666666666666666,1.8,0.7999999999999999,-1.0,21.412215263718963,0,2000,home_win,0,0,0,0,0,0,1
-0.19999999999999996,-1.0,0.5999999999999999,1.6,-21.435384499064185,0,2000,home_win,0,0,0,1,0,0,0
-0.1333333333333333,0.39999999999999997,0.7999999999999998,0.40000000000000013,-37.023653118086486,0,2000,home_win,0,1,0,0,0,0,0
0.4666666666666667,1.0,0.7999999999999999,-0.19999999999999996,66.2653000331477,0,2000,home_win,0,1,0,0,0,0,0
0.6666666666666667,2.4,0.7999999999999998,-1.5999999999999999,9.73629323787668,0,2000,home_win,0,0,0,0,0,0,1
-0.2666666666666667,-0.8,-1.8000000000000003,-1.0,-1.0762270000732315,0,2000,home_win,0,0,0,0,0,0,1
0.33333333333333337,1.0,1.0,0.0,22.446150811030066,0,2000,draw,0,1,0,0,0,0,0
0.5333333333333333,2.8,1.6,-1.2000000000000002,32.57060519338461,0,2000,home_win,0,0,0,0,0,0,1
0.26666666666666666,2.5999999999999996,1.6,-1.0,9.99738458761044,0,2000,home_win,0,0,0,0,0,0,1
0.4666666666666666,2.4000000000000004,0.7999999999999999,-1.6,29.32138080341656,1,2000,home_win,0,0,0,1,0,0,0
-0.19999999999999996,0.6,1.0000000000000002,0.4,2.7563921516123173,0,2000,away_win,0,0,0,1,0,0,0
-0.5333333333333334,-4.2,-2.8,1.4000000000000001,-54.05937640773732,1,2000,away_win,0,1,0,0,0,0,0
-0.39999999999999997,-1.4,0.0,1.4,-29.686386669361127,0,2000,home_win,1,0,0,0,0,0,0
0.2,0.39999999999999997,0.0,-0.3999999999999999,57.079493046266634,0,2000,home_win,0,1,0,0,0,0,0
0.33333333333333337,2.0,1.4,-0.6,76.46169772469352,0,2000,home_win,0,0,0,0,1,0,0
-0.33333333333333326,-3.6,-0.8000000000000003,2.8,-39.0527514458588,1,2000,away_win,0,1,0,0,0,0,0
-0.2,-0.4,-0.6,-0.19999999999999996,-26.951983517346434,0,2000,away_win,0,0,0,0,0,0,1
